,Unnamed: 0,id,datetime,file_name,seq_id,frame_num,seq_num_frames,location,category_id,has_animal,species
161,9726,N05_05090397.JPG,2020-05-09 14:41:29+00:00,N05/05090397.JPG,39c80524-7160-11ec-9c8a-5cf3706028c2,9,15,N05,0,1,empty
162,5533,N05_05080383.JPG,2020-05-08 18:34:27+00:00,N05/05080383.JPG,39c80522-7160-11ec-8991-5cf3706028c2,4,6,N05,0,0,empty
163,8150,N05_02270162.JPG,2020-02-27 00:21:27+00:00,N05/02270162.JPG,39c7ddff-7160-11ec-a11b-5cf3706028c2,2,6,N05,6,1,unknown_bird
164,6135,N05_05300530.JPG,2020-05-30 17:56:35+00:00,N05/05300530.JPG,39c82c2b-7160-11ec-83ac-5cf3706028c2,85,105,N05,0,1,empty
165,65627,N05_06250690.JPG,2020-06-25 09:37:01+00:00,N05/06250690.JPG,39c85337-7160-11ec-bc15-5cf3706028c2,5,9,N05,36,1,white-lipped_peccary
166,7135,N05_06080659.JPG,2020-06-08 17:05:16+00:00,N05/06080659.JPG,39c82c33-7160-11ec-8aef-5cf3706028c2,4,12,N05,0,1,empty
167,23676,N05_02280190.JPG,2020-02-28 06:14:40+00:00,N05/02280190.JPG,39c7de03-7160-11ec-afea-5cf3706028c2,12,33,N05,7,1,unknown
168,12991,N05_05270433.JPG,2020-05-27 12:49:40+00:00,N05/05270433.JPG,39c82c28-7160-11ec-b1d0-5cf3706028c2,0,3,N05,0,0,empty
169,70770,N05_05310583.JPG,2020-05-31 21:49:20+00:00,N05/05310583.JPG,39c82c2e-7160-11ec-987e-5cf3706028c2,6,48,N05,36,1,white-lipped_peccary
170,38312,N05_05300476.JPG,2020-05-30 17:55:02+00:00,N05/05300476.JPG,39c82c2b-7160-11ec-83ac-5cf3706028c2,31,105,N05,36,1,white-lipped_peccary
171,21041,N05_06080648.JPG,2020-06-08 13:30:27+00:00,N05/06080648.JPG,39c82c31-7160-11ec-bdef-5cf3706028c2,8,12,N05,36,1,white-lipped_peccary
172,28246,N05_02120126.JPG,2020-02-12 10:08:39+00:00,N05/02120126.JPG,39c7ddf6-7160-11ec-bc96-5cf3706028c2,2,3,N05,11,0,unknown_armadillo
173,15202,N05_07120811.JPG,2020-07-12 22:16:32+00:00,N05/07120811.JPG,39c85348-7160-11ec-8f42-5cf3706028c2,0,9,N05,0,1,empty
174,11012,N05_03240258.JPG,2020-03-24 08:11:47+00:00,N05/03240258.JPG,39c80503-7160-11ec-94f8-5cf3706028c2,2,3,N05,0,1,empty
175,6894,N05_02040119.JPG,2020-02-04 02:45:19+00:00,N05/02040119.JPG,39c7ddf4-7160-11ec-94a2-5cf3706028c2,1,3,N05,0,0,empty
176,66075,N05_03220251.JPG,2020-03-22 06:54:43+00:00,N05/03220251.JPG,39c80501-7160-11ec-accc-5cf3706028c2,1,3,N05,19,1,unknown_possum
177,8791,N05_04280343.JPG,2020-04-28 19:27:02+00:00,N05/04280343.JPG,39c80519-7160-11ec-9d02-5cf3706028c2,0,3,N05,0,1,empty
178,51379,N05_02120127.JPG,2020-02-12 14:30:27+00:00,N05/02120127.JPG,39c7ddf7-7160-11ec-8926-5cf3706028c2,0,3,N05,11,0,unknown_armadillo
179,17030,N05_07070775.JPG,2020-07-07 01:03:55+00:00,N05/07070775.JPG,39c8533f-7160-11ec-aff9-5cf3706028c2,3,6,N05,36,1,white-lipped_peccary
180,64112,N05_06080651.JPG,2020-06-08 13:30:35+00:00,N05/06080651.JPG,39c82c31-7160-11ec-bdef-5cf3706028c2,11,12,N05,36,1,white-lipped_peccary
181,18637,N05_06080664.JPG,2020-06-08 17:05:26+00:00,N05/06080664.JPG,39c82c33-7160-11ec-8aef-5cf3706028c2,9,12,N05,0,1,empty
182,15120,N05_02280179.JPG,2020-02-28 06:14:20+00:00,N05/02280179.JPG,39c7de03-7160-11ec-afea-5cf3706028c2,1,33,N05,0,1,empty
183,63396,N05_02280202.JPG,2020-02-28 06:15:06+00:00,N05/02280202.JPG,39c7de03-7160-11ec-afea-5cf3706028c2,24,33,N05,2,1,black_agouti
184,15719,N05_07120795.JPG,2020-07-12 14:10:22+00:00,N05/07120795.JPG,39c85344-7160-11ec-8b66-5cf3706028c2,5,6,N05,0,1,empty
185,17606,N05_05090388.JPG,2020-05-09 14:41:09+00:00,N05/05090388.JPG,39c80524-7160-11ec-9c8a-5cf3706028c2,0,15,N05,0,1,empty
186,9049,N05_03240256.JPG,2020-03-24 08:11:45+00:00,N05/03240256.JPG,39c80503-7160-11ec-94f8-5cf3706028c2,0,3,N05,0,1,empty
187,7042,N05_02270161.JPG,2020-02-27 00:21:26+00:00,N05/02270161.JPG,39c7ddff-7160-11ec-a11b-5cf3706028c2,1,6,N05,0,0,empty
188,24649,N05_06250744.JPG,2020-06-25 15:34:12+00:00,N05/06250744.JPG,39c8533a-7160-11ec-9a04-5cf3706028c2,14,30,N05,36,1,white-lipped_peccary
189,17352,N05_05300449.JPG,2020-05-30 17:54:20+00:00,N05/05300449.JPG,39c82c2b-7160-11ec-83ac-5cf3706028c2,4,105,N05,0,1,empty
190,695,N05_04190323.JPG,2020-04-19 00:52:48+00:00,N05/04190323.JPG,39c80512-7160-11ec-8134-5cf3706028c2,1,3,N05,0,0,empty
191,44123,N05_06250728.JPG,2020-06-25 13:53:11+00:00,N05/06250728.JPG,39c85339-7160-11ec-b1fb-5cf3706028c2,28,30,N05,36,1,white-lipped_peccary
192,14723,N05_03240257.JPG,2020-03-24 08:11:46+00:00,N05/03240257.JPG,39c80503-7160-11ec-94f8-5cf3706028c2,1,3,N05,0,1,empty
193,70296,N05_06130669.JPG,2020-06-13 06:14:11+00:00,N05/06130669.JPG,39c85332-7160-11ec-b375-5cf3706028c2,2,3,N05,36,0,white-lipped_peccary
194,61871,N05_05020368.JPG,2020-05-02 07:56:58+00:00,N05/05020368.JPG,39c8051e-7160-11ec-8fca-5cf3706028c2,1,3,N05,19,0,unknown_possum
195,3521,N05_06250750.JPG,2020-06-25 15:34:21+00:00,N05/06250750.JPG,39c8533a-7160-11ec-9a04-5cf3706028c2,20,30,N05,36,1,white-lipped_peccary
196,10498,N05_02100122.JPG,2020-02-10 14:04:09+00:00,N05/02100122.JPG,39c7ddf5-7160-11ec-a8c7-5cf3706028c2,1,3,N05,0,1,empty
197,68193,N05_04180317.JPG,2020-04-18 00:45:10+00:00,N05/04180317.JPG,39c80511-7160-11ec-bfd7-5cf3706028c2,1,6,N05,6,1,unknown_bird
198,11784,N05_05300458.JPG,2020-05-30 17:54:35+00:00,N05/05300458.JPG,39c82c2b-7160-11ec-83ac-5cf3706028c2,13,105,N05,0,1,empty
199,13421,N05_03100232.JPG,2020-03-10 21:03:34+00:00,N05/03100232.JPG,39c7de07-7160-11ec-b252-5cf3706028c2,3,6,N05,0,0,empty
200,27733,N05_03190244.JPG,2020-03-19 14:07:44+00:00,N05/03190244.JPG,39c7de09-7160-11ec-b4a4-5cf3706028c2,6,12,N05,2,1,black_agouti
201,76729,N05_02030116.JPG,2020-02-03 10:01:07+00:00,N05/02030116.JPG,39c7ddf3-7160-11ec-a470-5cf3706028c2,4,6,N05,11,1,unknown_armadillo
202,78073,N05_06250751.JPG,2020-06-25 15:34:24+00:00,N05/06250751.JPG,39c8533a-7160-11ec-9a04-5cf3706028c2,21,30,N05,36,1,white-lipped_peccary
203,4537,N05_04100301.JPG,2020-04-10 10:38:04+00:00,N05/04100301.JPG,39c8050e-7160-11ec-92ce-5cf3706028c2,0,6,N05,0,1,empty
204,4569,N05_06250722.JPG,2020-06-25 13:53:02+00:00,N05/06250722.JPG,39c85339-7160-11ec-b1fb-5cf3706028c2,22,30,N05,36,1,white-lipped_peccary
205,7372,N05_02270169.JPG,2020-02-27 01:13:20+00:00,N05/02270169.JPG,39c7de01-7160-11ec-a93d-5cf3706028c2,0,6,N05,0,1,empty
206,19708,N05_05090406.JPG,2020-05-09 14:42:16+00:00,N05/05090406.JPG,39c82c20-7160-11ec-b73e-5cf3706028c2,3,6,N05,0,1,empty
207,806,N05_04070290.JPG,2020-04-07 01:12:48+00:00,N05/04070290.JPG,39c8050b-7160-11ec-bd31-5cf3706028c2,1,3,N05,0,0,empty
208,7292,N05_04100304.JPG,2020-04-10 10:38:09+00:00,N05/04100304.JPG,39c8050e-7160-11ec-92ce-5cf3706028c2,3,6,N05,0,0,empty
209,16754,N05_05300529.JPG,2020-05-30 17:56:34+00:00,N05/05300529.JPG,39c82c2b-7160-11ec-83ac-5cf3706028c2,84,105,N05,0,1,empty
210,24926,N05_05300467.JPG,2020-05-30 17:54:49+00:00,N05/05300467.JPG,39c82c2b-7160-11ec-83ac-5cf3706028c2,22,105,N05,36,1,white-lipped_peccary
211,3752,N05_01240095.JPG,2020-01-24 22:57:59+00:00,N05/01240095.JPG,39c7ddee-7160-11ec-a864-5cf3706028c2,4,6,N05,0,0,empty
212,15999,N05_03270272.JPG,2020-03-27 22:56:02+00:00,N05/03270272.JPG,39c80507-7160-11ec-9a21-5cf3706028c2,1,9,N05,0,1,empty
213,8760,N05_05060374.JPG,2020-05-06 14:54:50+00:00,N05/05060374.JPG,39c80520-7160-11ec-85e9-5cf3706028c2,1,3,N05,16,0,south_american_coati
214,50443,N05_06250732.JPG,2020-06-25 15:33:49+00:00,N05/06250732.JPG,39c8533a-7160-11ec-9a04-5cf3706028c2,2,30,N05,36,1,white-lipped_peccary
215,16473,N05_04250329.JPG,2020-04-25 23:01:42+00:00,N05/04250329.JPG,39c80514-7160-11ec-b7a7-5cf3706028c2,1,3,N05,0,0,empty
216,13095,N05_03270271.JPG,2020-03-27 22:56:01+00:00,N05/03270271.JPG,39c80507-7160-11ec-9a21-5cf3706028c2,0,9,N05,0,0,empty
217,27363,N05_04010280.JPG,2020-04-01 07:46:01+00:00,N05/04010280.JPG,39c80508-7160-11ec-ba11-5cf3706028c2,0,3,N05,6,0,unknown_bird
218,51963,N05_06250752.JPG,2020-06-25 15:34:25+00:00,N05/06250752.JPG,39c8533a-7160-11ec-9a04-5cf3706028c2,22,30,N05,36,1,white-lipped_peccary
219,46981,N05_05310590.JPG,2020-05-31 21:49:30+00:00,N05/05310590.JPG,39c82c2e-7160-11ec-987e-5cf3706028c2,13,48,N05,36,1,white-lipped_peccary
220,19304,N05_05300479.JPG,2020-05-30 17:55:08+00:00,N05/05300479.JPG,39c82c2b-7160-11ec-83ac-5cf3706028c2,34,105,N05,36,1,white-lipped_peccary
221,69301,N05_06250746.JPG,2020-06-25 15:34:16+00:00,N05/06250746.JPG,39c8533a-7160-11ec-9a04-5cf3706028c2,16,30,N05,36,1,white-lipped_peccary
222,83288,N05_05310601.JPG,2020-05-31 21:49:54+00:00,N05/05310601.JPG,39c82c2e-7160-11ec-987e-5cf3706028c2,24,48,N05,36,1,white-lipped_peccary
223,46145,N05_05300488.JPG,2020-05-30 17:55:22+00:00,N05/05300488.JPG,39c82c2b-7160-11ec-83ac-5cf3706028c2,43,105,N05,36,1,white-lipped_peccary
224,11552,N05_04260332.JPG,2020-04-26 07:38:35+00:00,N05/04260332.JPG,39c80515-7160-11ec-8b32-5cf3706028c2,1,3,N05,0,0,empty
225,7315,N05_05310638.JPG,2020-05-31 21:51:55+00:00,N05/05310638.JPG,39c82c30-7160-11ec-8cf8-5cf3706028c2,7,9,N05,0,1,empty
226,11010,N05_05310630.JPG,2020-05-31 21:51:24+00:00,N05/05310630.JPG,39c82c2f-7160-11ec-8bb4-5cf3706028c2,5,6,N05,36,1,white-lipped_peccary
227,3258,N05_04140313.JPG,2020-04-14 09:03:37+00:00,N05/04140313.JPG,39c80510-7160-11ec-b400-5cf3706028c2,3,6,N05,0,0,empty
228,10708,N05_06080653.JPG,2020-06-08 13:32:32+00:00,N05/06080653.JPG,39c82c32-7160-11ec-9e6e-5cf3706028c2,1,3,N05,36,1,white-lipped_peccary
229,67049,N05_02200153.JPG,2020-02-20 22:02:58+00:00,N05/02200153.JPG,39c7ddfd-7160-11ec-a599-5cf3706028c2,2,6,N05,2,1,black_agouti
230,14376,N05_05260432.JPG,2020-05-26 03:29:52+00:00,N05/05260432.JPG,39c82c27-7160-11ec-b9ae-5cf3706028c2,2,3,N05,0,0,empty
231,16670,N05_05300561.JPG,2020-05-30 17:57:45+00:00,N05/05300561.JPG,39c82c2c-7160-11ec-9421-5cf3706028c2,11,18,N05,36,0,white-lipped_peccary
232,55681,N05_06230677.JPG,2020-06-23 07:10:03+00:00,N05/06230677.JPG,39c85335-7160-11ec-a24d-5cf3706028c2,1,3,N05,36,1,white-lipped_peccary
233,16288,N05_03190248.JPG,2020-03-19 14:07:50+00:00,N05/03190248.JPG,39c7de09-7160-11ec-b4a4-5cf3706028c2,10,12,N05,0,0,empty
234,5855,N05_03050224.JPG,2020-03-05 18:24:26+00:00,N05/03050224.JPG,39c7de05-7160-11ec-82ea-5cf3706028c2,1,3,N05,2,0,black_agouti
235,83889,N05_02280192.JPG,2020-02-28 06:14:42+00:00,N05/02280192.JPG,39c7de03-7160-11ec-afea-5cf3706028c2,14,33,N05,11,1,unknown_armadillo
236,14976,N05_01280102.JPG,2020-01-28 06:33:45+00:00,N05/01280102.JPG,39c7ddf0-7160-11ec-a1b6-5cf3706028c2,2,3,N05,0,0,empty
237,18820,N05_05300477.JPG,2020-05-30 17:55:03+00:00,N05/05300477.JPG,39c82c2b-7160-11ec-83ac-5cf3706028c2,32,105,N05,36,1,white-lipped_peccary
238,7104,N05_05300486.JPG,2020-05-30 17:55:18+00:00,N05/05300486.JPG,39c82c2b-7160-11ec-83ac-5cf3706028c2,41,105,N05,36,1,white-lipped_peccary
239,12334,N05_03190245.JPG,2020-03-19 14:07:45+00:00,N05/03190245.JPG,39c7de09-7160-11ec-b4a4-5cf3706028c2,7,12,N05,2,1,black_agouti
240,61766,N05_06250729.JPG,2020-06-25 13:53:12+00:00,N05/06250729.JPG,39c85339-7160-11ec-b1fb-5cf3706028c2,29,30,N05,36,1,white-lipped_peccary
241,19661,N05_04270336.JPG,2020-04-27 09:28:21+00:00,N05/04270336.JPG,39c80516-7160-11ec-b240-5cf3706028c2,2,3,N05,0,1,empty
242,34038,N05_05090399.JPG,2020-05-09 14:41:31+00:00,N05/05090399.JPG,39c80524-7160-11ec-9c8a-5cf3706028c2,11,15,N05,11,1,unknown_armadillo
243,17922,N05_02270171.JPG,2020-02-27 01:13:21+00:00,N05/02270171.JPG,39c7de01-7160-11ec-a93d-5cf3706028c2,2,6,N05,0,1,empty
244,11698,N05_05310632.JPG,2020-05-31 21:51:42+00:00,N05/05310632.JPG,39c82c30-7160-11ec-8cf8-5cf3706028c2,1,9,N05,0,1,empty
245,1587,N05_05160409.JPG,2020-05-16 11:52:05+00:00,N05/05160409.JPG,39c82c21-7160-11ec-8994-5cf3706028c2,0,3,N05,0,0,empty
246,79002,N05_07120807.JPG,2020-07-12 20:09:54+00:00,N05/07120807.JPG,39c85347-7160-11ec-9c42-5cf3706028c2,2,6,N05,16,1,south_american_coati
247,58815,N05_05300562.JPG,2020-05-30 17:57:48+00:00,N05/05300562.JPG,39c82c2c-7160-11ec-9421-5cf3706028c2,12,18,N05,36,1,white-lipped_peccary
248,8702,N05_04250327.JPG,2020-04-25 05:57:25+00:00,N05/04250327.JPG,39c80513-7160-11ec-8cb3-5cf3706028c2,2,3,N05,0,1,empty
249,18013,N05_04090300.JPG,2020-04-09 08:51:53+00:00,N05/04090300.JPG,39c8050d-7160-11ec-a80d-5cf3706028c2,2,3,N05,0,0,empty
250,74953,N05_06280765.JPG,2020-06-28 14:18:50+00:00,N05/06280765.JPG,39c8533c-7160-11ec-9b86-5cf3706028c2,2,3,N05,36,1,white-lipped_peccary
251,30896,N05_06250698.JPG,2020-06-25 09:37:55+00:00,N05/06250698.JPG,39c85338-7160-11ec-a51b-5cf3706028c2,4,6,N05,6,1,unknown_bird
252,75581,N05_05300522.JPG,2020-05-30 17:56:16+00:00,N05/05300522.JPG,39c82c2b-7160-11ec-83ac-5cf3706028c2,77,105,N05,36,1,white-lipped_peccary
253,71592,N05_06300771.JPG,2020-06-30 03:59:51+00:00,N05/06300771.JPG,39c8533e-7160-11ec-9709-5cf3706028c2,2,3,N05,36,1,white-lipped_peccary
254,15818,N05_05300510.JPG,2020-05-30 17:55:56+00:00,N05/05300510.JPG,39c82c2b-7160-11ec-83ac-5cf3706028c2,65,105,N05,36,1,white-lipped_peccary
255,15502,N05_05300437.JPG,2020-05-30 08:56:05+00:00,N05/05300437.JPG,39c82c29-7160-11ec-8792-5cf3706028c2,1,6,N05,0,1,empty
256,17668,N05_01240094.JPG,2020-01-24 22:57:58+00:00,N05/01240094.JPG,39c7ddee-7160-11ec-a864-5cf3706028c2,3,6,N05,0,1,empty
257,43446,N05_07120797.JPG,2020-07-12 14:10:43+00:00,N05/07120797.JPG,39c85345-7160-11ec-af98-5cf3706028c2,1,3,N05,3,1,collared_peccary
258,17348,N05_06080662.JPG,2020-06-08 17:05:20+00:00,N05/06080662.JPG,39c82c33-7160-11ec-8aef-5cf3706028c2,7,12,N05,0,1,empty
259,12742,N05_04260331.JPG,2020-04-26 07:38:34+00:00,N05/04260331.JPG,39c80515-7160-11ec-8b32-5cf3706028c2,0,3,N05,0,0,empty
260,73252,N05_06280766.JPG,2020-06-28 18:01:29+00:00,N05/06280766.JPG,39c8533d-7160-11ec-91dd-5cf3706028c2,0,3,N05,36,1,white-lipped_peccary
261,8517,N05_05300534.JPG,2020-05-30 17:56:41+00:00,N05/05300534.JPG,39c82c2b-7160-11ec-83ac-5cf3706028c2,89,105,N05,36,1,white-lipped_peccary
262,9010,N05_05090387.JPG,2020-05-09 05:51:40+00:00,N05/05090387.JPG,39c80523-7160-11ec-9c9c-5cf3706028c2,2,3,N05,0,0,empty
263,34420,N05_05300521.JPG,2020-05-30 17:56:15+00:00,N05/05300521.JPG,39c82c2b-7160-11ec-83ac-5cf3706028c2,76,105,N05,36,1,white-lipped_peccary
264,4830,N05_05310598.JPG,2020-05-31 21:49:49+00:00,N05/05310598.JPG,39c82c2e-7160-11ec-987e-5cf3706028c2,21,48,N05,0,1,empty
265,3662,N05_05310599.JPG,2020-05-31 21:49:50+00:00,N05/05310599.JPG,39c82c2e-7160-11ec-987e-5cf3706028c2,22,48,N05,0,1,empty
266,15869,N05_05090386.JPG,2020-05-09 05:51:39+00:00,N05/05090386.JPG,39c80523-7160-11ec-9c9c-5cf3706028c2,1,3,N05,0,0,empty
267,14865,N05_04280345.JPG,2020-04-28 19:27:04+00:00,N05/04280345.JPG,39c80519-7160-11ec-9d02-5cf3706028c2,2,3,N05,0,0,empty
268,21967,N05_05310622.JPG,2020-05-31 21:50:37+00:00,N05/05310622.JPG,39c82c2e-7160-11ec-987e-5cf3706028c2,45,48,N05,36,1,white-lipped_peccary
269,55676,N05_06250735.JPG,2020-06-25 15:33:54+00:00,N05/06250735.JPG,39c8533a-7160-11ec-9a04-5cf3706028c2,5,30,N05,36,1,white-lipped_peccary
270,13957,N05_05160410.JPG,2020-05-16 11:52:06+00:00,N05/05160410.JPG,39c82c21-7160-11ec-8994-5cf3706028c2,1,3,N05,0,0,empty
271,67705,N05_04180316.JPG,2020-04-18 00:45:09+00:00,N05/04180316.JPG,39c80511-7160-11ec-bfd7-5cf3706028c2,0,6,N05,6,1,unknown_bird
272,12541,N05_06250714.JPG,2020-06-25 13:52:48+00:00,N05/06250714.JPG,39c85339-7160-11ec-b1fb-5cf3706028c2,14,30,N05,0,1,empty
273,8636,N05_02030113.JPG,2020-02-03 10:01:03+00:00,N05/02030113.JPG,39c7ddf3-7160-11ec-a470-5cf3706028c2,1,6,N05,0,1,empty
274,9638,N05_07120805.JPG,2020-07-12 20:09:52+00:00,N05/07120805.JPG,39c85347-7160-11ec-9c42-5cf3706028c2,0,6,N05,0,1,empty
275,4135,N05_04190322.JPG,2020-04-19 00:52:47+00:00,N05/04190322.JPG,39c80512-7160-11ec-8134-5cf3706028c2,0,3,N05,0,0,empty
276,40006,N05_06250697.JPG,2020-06-25 09:37:54+00:00,N05/06250697.JPG,39c85338-7160-11ec-a51b-5cf3706028c2,3,6,N05,6,0,unknown_bird
277,10170,N05_07120802.JPG,2020-07-12 19:55:43+00:00,N05/07120802.JPG,39c85346-7160-11ec-b948-5cf3706028c2,3,6,N05,0,0,empty
278,51217,N05_05300575.JPG,2020-05-30 17:59:12+00:00,N05/05300575.JPG,39c82c2d-7160-11ec-9b6a-5cf3706028c2,7,9,N05,36,0,white-lipped_peccary
279,79280,N05_06250730.JPG,2020-06-25 15:33:47+00:00,N05/06250730.JPG,39c8533a-7160-11ec-9a04-5cf3706028c2,0,30,N05,36,1,white-lipped_peccary
280,16493,N05_05300453.JPG,2020-05-30 17:54:26+00:00,N05/05300453.JPG,39c82c2b-7160-11ec-83ac-5cf3706028c2,8,105,N05,0,1,empty
281,79217,N05_05300478.JPG,2020-05-30 17:55:07+00:00,N05/05300478.JPG,39c82c2b-7160-11ec-83ac-5cf3706028c2,33,105,N05,36,1,white-lipped_peccary
282,3278,N05_04010282.JPG,2020-04-01 07:46:03+00:00,N05/04010282.JPG,39c80508-7160-11ec-ba11-5cf3706028c2,2,3,N05,6,0,unknown_bird
283,18964,N05_03190247.JPG,2020-03-19 14:07:49+00:00,N05/03190247.JPG,39c7de09-7160-11ec-b4a4-5cf3706028c2,9,12,N05,0,1,empty
284,68395,N05_05300531.JPG,2020-05-30 17:56:35+00:00,N05/05300531.JPG,39c82c2b-7160-11ec-83ac-5cf3706028c2,86,105,N05,36,1,white-lipped_peccary
285,24804,N05_05310635.JPG,2020-05-31 21:51:47+00:00,N05/05310635.JPG,39c82c30-7160-11ec-8cf8-5cf3706028c2,4,9,N05,36,0,white-lipped_peccary
286,16686,N05_02030117.JPG,2020-02-03 10:01:08+00:00,N05/02030117.JPG,39c7ddf3-7160-11ec-a470-5cf3706028c2,5,6,N05,11,0,unknown_armadillo
287,24876,N05_07120791.JPG,2020-07-12 14:10:12+00:00,N05/07120791.JPG,39c85344-7160-11ec-8b66-5cf3706028c2,1,6,N05,6,1,unknown_bird
288,15132,N05_07120787.JPG,2020-07-12 13:00:11+00:00,N05/07120787.JPG,39c85343-7160-11ec-ac49-5cf3706028c2,0,3,N05,0,1,empty
289,54928,N05_06250748.JPG,2020-06-25 15:34:19+00:00,N05/06250748.JPG,39c8533a-7160-11ec-9a04-5cf3706028c2,18,30,N05,36,1,white-lipped_peccary
290,70717,N05_06250696.JPG,2020-06-25 09:37:50+00:00,N05/06250696.JPG,39c85338-7160-11ec-a51b-5cf3706028c2,2,6,N05,6,1,unknown_bird
291,34430,N05_03190241.JPG,2020-03-19 14:07:40+00:00,N05/03190241.JPG,39c7de09-7160-11ec-b4a4-5cf3706028c2,3,12,N05,2,1,black_agouti
292,26624,N05_02280203.JPG,2020-02-28 06:15:07+00:00,N05/02280203.JPG,39c7de03-7160-11ec-afea-5cf3706028c2,25,33,N05,2,1,black_agouti
293,5328,N05_05310596.JPG,2020-05-31 21:49:45+00:00,N05/05310596.JPG,39c82c2e-7160-11ec-987e-5cf3706028c2,19,48,N05,0,1,empty
294,59688,N05_06250739.JPG,2020-06-25 15:34:02+00:00,N05/06250739.JPG,39c8533a-7160-11ec-9a04-5cf3706028c2,9,30,N05,36,1,white-lipped_peccary
295,19356,N05_05300540.JPG,2020-05-30 17:56:56+00:00,N05/05300540.JPG,39c82c2b-7160-11ec-83ac-5cf3706028c2,95,105,N05,36,1,white-lipped_peccary
296,12985,N05_04140312.JPG,2020-04-14 09:03:33+00:00,N05/04140312.JPG,39c80510-7160-11ec-b400-5cf3706028c2,2,6,N05,0,1,empty
297,79963,N05_06230682.JPG,2020-06-23 14:46:28+00:00,N05/06230682.JPG,39c85336-7160-11ec-81e5-5cf3706028c2,3,6,N05,36,1,white-lipped_peccary
298,34423,N05_04100306.JPG,2020-04-10 10:38:11+00:00,N05/04100306.JPG,39c8050e-7160-11ec-92ce-5cf3706028c2,5,6,N05,11,0,unknown_armadillo
299,34275,N05_02100121.JPG,2020-02-10 14:04:08+00:00,N05/02100121.JPG,39c7ddf5-7160-11ec-a8c7-5cf3706028c2,0,3,N05,2,1,black_agouti
300,9963,N05_02280188.JPG,2020-02-28 06:14:35+00:00,N05/02280188.JPG,39c7de03-7160-11ec-afea-5cf3706028c2,10,33,N05,0,1,empty
301,9604,N05_04280338.JPG,2020-04-28 14:55:54+00:00,N05/04280338.JPG,39c80517-7160-11ec-b7db-5cf3706028c2,1,3,N05,0,1,empty
302,30538,N05_04190324.JPG,2020-04-19 00:52:49+00:00,N05/04190324.JPG,39c80512-7160-11ec-8134-5cf3706028c2,2,3,N05,8,0,giant_anteater
303,12360,N05_05020354.JPG,2020-05-02 07:55:03+00:00,N05/05020354.JPG,39c8051b-7160-11ec-91f3-5cf3706028c2,5,9,N05,0,1,empty
304,15513,N05_05300442.JPG,2020-05-30 17:53:36+00:00,N05/05300442.JPG,39c82c2a-7160-11ec-bbd1-5cf3706028c2,0,3,N05,0,1,empty
305,5557,N05_02280191.JPG,2020-02-28 06:14:41+00:00,N05/02280191.JPG,39c7de03-7160-11ec-afea-5cf3706028c2,13,33,N05,0,1,empty
306,6464,N05_05300518.JPG,2020-05-30 17:56:11+00:00,N05/05300518.JPG,39c82c2b-7160-11ec-83ac-5cf3706028c2,73,105,N05,0,1,empty
307,7472,N05_06080640.JPG,2020-06-08 13:30:08+00:00,N05/06080640.JPG,39c82c31-7160-11ec-bdef-5cf3706028c2,0,12,N05,0,1,empty
